label,left_x0,left_y0,left_z0,left_x1,left_y1,left_z1,left_x2,left_y2,left_z2,left_x3,left_y3,left_z3,left_x4,left_y4,left_z4,left_x5,left_y5,left_z5,left_x6,left_y6,left_z6,left_x7,left_y7,left_z7,left_x8,left_y8,left_z8,left_x9,left_y9,left_z9,left_x10,left_y10,left_z10,left_x11,left_y11,left_z11,left_x12,left_y12,left_z12,left_x13,left_y13,left_z13,left_x14,left_y14,left_z14,left_x15,left_y15,left_z15,left_x16,left_y16,left_z16,left_x17,left_y17,left_z17,left_x18,left_y18,left_z18,left_x19,left_y19,left_z19,left_x20,left_y20,left_z20,right_x0,right_y0,right_z0,right_x1,right_y1,right_z1,right_x2,right_y2,right_z2,right_x3,right_y3,right_z3,right_x4,right_y4,right_z4,right_x5,right_y5,right_z5,right_x6,right_y6,right_z6,right_x7,right_y7,right_z7,right_x8,right_y8,right_z8,right_x9,right_y9,right_z9,right_x10,right_y10,right_z10,right_x11,right_y11,right_z11,right_x12,right_y12,right_z12,right_x13,right_y13,right_z13,right_x14,right_y14,right_z14,right_x15,right_y15,right_z15,right_x16,right_y16,right_z16,right_x17,right_y17,right_z17,right_x18,right_y18,right_z18,right_x19,right_y19,right_z19,right_x20,right_y20,right_z20
A,0.1910102814435959,0.6542888879776001,2.758735684338376e-09,0.2679119110107422,0.6268844604492188,-0.0056086964905261,0.339503675699234,0.5353319048881531,-0.0166735984385013,0.3864477276802063,0.4613509178161621,-0.031790841370821,0.4294606447219848,0.4138237833976745,-0.0428619720041751,0.2870683968067169,0.4405418038368225,0.0018490678630769,0.3263421058654785,0.4304704070091247,-0.0086168115958571,0.2994740009307861,0.5086427927017212,-0.0028720134869217,0.2836821973323822,0.5155743956565857,-0.0009884770261123,0.2438742965459823,0.4284235835075378,-0.0139196533709764,0.2918746471405029,0.4245269298553467,-0.0402799025177955,0.2705966234207153,0.5159916877746582,-0.0357006303966045,0.2510342895984649,0.5126985311508179,-0.0244301278144121,0.2026838064193725,0.4303764104843139,-0.0319297425448894,0.2468670159578323,0.427708238363266,-0.0562310256063938,0.2359410524368286,0.513324499130249,-0.04411381483078,0.2150462567806244,0.5119571089744568,-0.0277386326342821,0.1635973453521728,0.4357962906360626,-0.0508534088730812,0.2035392522811889,0.4336173832416534,-0.0555146895349025,0.2029637396335601,0.4963304698467254,-0.0443139784038066,0.1836162805557251,0.495989978313446,-0.0325860381126403,0.6628392934799194,0.7345899343490601,-9.731500938414685e-09,0.5824441313743591,0.6710647344589233,-0.025103585794568,0.5343985557556152,0.568149983882904,-0.0393762625753879,0.5094286203384399,0.4896999895572662,-0.0546089150011539,0.4778850972652435,0.4334543943405151,-0.0645829066634178,0.6104865670204163,0.453557014465332,-0.0060165165923535,0.5551242828369141,0.4667185544967651,-0.0277702286839485,0.5667670965194702,0.5475519299507141,-0.035738755017519,0.5881048440933228,0.5695204734802246,-0.0415916554629802,0.6540837287902832,0.4518570899963379,-0.0159155111759901,0.5902450680732727,0.4848904907703399,-0.0499529764056205,0.5995295643806458,0.5732912421226501,-0.057995606213808,0.6223600506782532,0.5800008773803711,-0.0589275099337101,0.6912196278572083,0.4742374122142792,-0.0320690535008907,0.6326518058776855,0.5049551129341125,-0.0658876001834869,0.635360598564148,0.583692729473114,-0.0638929307460784,0.6565917134284973,0.5896061062812805,-0.0573080405592918,0.7272329926490784,0.5077885985374451,-0.0523684695363044,0.6774131655693054,0.5309571027755737,-0.0693137049674987,0.6722750067710876,0.5846798419952393,-0.0680664703249931,0.6904712915420532,0.5859624147415161,-0.0646696239709854
A,0.1931646466255188,0.6547651886940002,2.5031303696465557e-09,0.2696759104728699,0.6251229643821716,-0.0041049607098102,0.3418497741222381,0.5308821201324463,-0.0156878121197223,0.3891671299934387,0.4559402465820312,-0.0320018418133258,0.4318139553070068,0.4087464809417724,-0.0445061214268207,0.287363737821579,0.4359913766384125,0.0013683442957699,0.3276656866073608,0.4289748668670654,-0.0107559626922011,0.3013290464878082,0.5087713599205017,-0.0065077245235443,0.2849700152873993,0.5193594694137573,-0.005624976940453,0.2446173429489135,0.4236795008182525,-0.0159177463501691,0.2920016646385193,0.4249863028526306,-0.0442144088447093,0.2698205113410949,0.5170295834541321,-0.0414921045303344,0.249749019742012,0.5169553756713867,-0.0317460596561431,0.2031212449073791,0.4265910387039184,-0.0351720862090587,0.2479704618453979,0.4283366501331329,-0.0608266815543174,0.2361251711845398,0.5144484639167786,-0.0496045090258121,0.2153592705726623,0.516118586063385,-0.0340896323323249,0.1635241508483886,0.4343453347682953,-0.0552646480500698,0.2040745615959167,0.4358607828617096,-0.0606851875782012,0.2027576267719268,0.4987102150917053,-0.0498224757611751,0.1836645156145095,0.4994553923606872,-0.0385928824543952,0.6636131405830383,0.7346426248550415,-9.747544105209728e-09,0.5832096934318542,0.6705241799354553,-0.0255555585026741,0.5349417924880981,0.5651863217353821,-0.0403796508908271,0.5085692405700684,0.4863234758377075,-0.0560829378664493,0.4738691747188568,0.4315140843391418,-0.0663547366857528,0.6110520362854004,0.4533543586730957,-0.0085435342043638,0.55291348695755,0.4648522734642029,-0.0315121486783027,0.5645207166671753,0.5462528467178345,-0.0397431775927543,0.5868484377861023,0.5707252025604248,-0.0456204935908317,0.6545791029930115,0.4518978595733642,-0.0185974072664976,0.58901047706604,0.485090434551239,-0.0536827519536018,0.5993797183036804,0.5734296441078186,-0.0618864223361015,0.6232835650444031,0.5799583196640015,-0.062958687543869,0.691565752029419,0.4740627408027649,-0.0349383912980556,0.6321138739585876,0.5063149333000183,-0.0690763667225837,0.6362133622169495,0.5838356018066406,-0.0672309249639511,0.6584195494651794,0.5889062285423279,-0.0608985126018524,0.7274637222290039,0.5071333646774292,-0.0555020086467266,0.6773616671562195,0.5313220024108887,-0.0724488124251365,0.6735666990280151,0.5839968919754028,-0.0714382007718086,0.692865252494812,0.5844935774803162,-0.0683129355311393
A,0.1933439821004867,0.6551385521888733,2.637091656154666e-09,0.2702774405479431,0.6275057792663574,-0.0047671473585069,0.3411334753036499,0.5359897017478943,-0.0165100414305925,0.387033075094223,0.4608254432678222,-0.0326306521892547,0.4277500510215759,0.4112781882286072,-0.0448342263698577,0.2890133261680603,0.4407446384429931,0.0004442025674507,0.3268667459487915,0.4272020757198334,-0.0106720142066478,0.3017620146274566,0.5073003172874451,-0.0055054039694368,0.2863666415214538,0.5169941782951355,-0.0041443072259426,0.2457285821437835,0.4289184808731079,-0.016270138323307,0.2905293405056,0.4215019941329956,-0.043200958520174,0.2709254920482635,0.515004575252533,-0.0393423996865749,0.2525502145290375,0.5146773457527161,-0.0288438461720943,0.2038900852203369,0.4312886893749237,-0.0349921733140945,0.2456029504537582,0.4247529208660126,-0.0595457218587398,0.2359914034605026,0.5125173330307007,-0.047931782901287,0.2163315415382385,0.5150946378707886,-0.0322911590337753,0.1640657186508178,0.4373854100704193,-0.0545923635363578,0.2020032256841659,0.4347596764564514,-0.059229202568531,0.2018372118473053,0.498514324426651,-0.0481916293501853,0.1834882050752639,0.49981889128685,-0.0369556844234466,0.6604253649711609,0.7349116802215576,-1.0352171564420589e-08,0.5806106328964233,0.668533444404602,-0.0249820668250322,0.5338834524154663,0.562977135181427,-0.0400727279484272,0.5075564384460449,0.4838042259216308,-0.0559053383767604,0.4731421768665313,0.4270515441894531,-0.0659916475415229,0.6104714870452881,0.4517503380775451,-0.0093193091452121,0.5516541600227356,0.4624593555927276,-0.0326445735991001,0.5620571374893188,0.5450682044029236,-0.0400467850267887,0.5843588709831238,0.5703803896903992,-0.0451727844774723,0.6534595489501953,0.4516668319702148,-0.0196494236588478,0.5861920118331909,0.483279824256897,-0.0559076108038425,0.5961253046989441,0.5735868215560913,-0.062864288687706,0.6207447052001953,0.5790501832962036,-0.0623803846538066,0.690139651298523,0.4747359752655029,-0.036145731806755,0.6294406652450562,0.5047501921653748,-0.0713455006480217,0.633266806602478,0.5837764143943787,-0.0677807331085205,0.6563332676887512,0.5880259275436401,-0.0596872493624687,0.7259482741355896,0.5082579255104065,-0.0567092224955558,0.6753594279289246,0.5294826626777649,-0.0739722251892089,0.6714792251586914,0.5829105377197266,-0.071677953004837,0.6916763782501221,0.583371102809906,-0.0672787576913833
A,0.1994269043207168,0.6560077667236328,2.8905020599268023e-09,0.274132639169693,0.6263715624809265,-0.0084868837147951,0.3441745340824127,0.529503345489502,-0.0201447959989309,0.3906395733356476,0.4522633552551269,-0.0354579202830791,0.4331530034542084,0.4041025638580322,-0.0470542199909687,0.2894348204135895,0.43787282705307,0.0004203323915135,0.3273933231830597,0.4254841208457947,-0.0103316698223352,0.3036945462226867,0.5058717727661133,-0.0047627929598093,0.2885193824768066,0.514897882938385,-0.0031185920815914,0.2457297891378402,0.4282994270324707,-0.0141708953306078,0.2911470234394073,0.4211415648460388,-0.0401280857622623,0.2729547917842865,0.5157217383384705,-0.0360979698598384,0.2544780075550079,0.5143484473228455,-0.0255142413079738,0.2038701474666595,0.4322845041751861,-0.0314061641693115,0.246806800365448,0.4255121648311615,-0.0566218867897987,0.2382371127605438,0.513828456401825,-0.0460867844521999,0.2177581042051315,0.5154339671134949,-0.0307398159056901,0.163574606180191,0.439275324344635,-0.0497170202434062,0.2023885548114776,0.4351250231266022,-0.0559873320162296,0.2035572677850723,0.4992727935314178,-0.0461286976933479,0.1847372949123382,0.5007347464561462,-0.0352532900869846,0.6575468182563782,0.7321198582649231,-1.0815106143979848e-08,0.5803992748260498,0.6679071187973022,-0.0254310611635446,0.5337083339691162,0.5627989172935486,-0.041103683412075,0.5075691938400269,0.4826396703720093,-0.0570350289344787,0.4744756817817688,0.4235578179359436,-0.0672583878040313,0.6083310842514038,0.4496310353279114,-0.0123896775767207,0.5489377379417419,0.4591483473777771,-0.0348403975367546,0.5590206980705261,0.5417846441268921,-0.0409889556467533,0.581196665763855,0.5688258409500122,-0.0452561043202877,0.6515279412269592,0.4499247670173645,-0.0217861104756593,0.5833174586296082,0.4806180000305176,-0.0566818714141845,0.5927643179893494,0.5709190964698792,-0.061914075165987,0.6165563464164734,0.5785999894142151,-0.060525644570589,0.6884087920188904,0.4728416204452514,-0.0370559357106685,0.6259449124336243,0.5029964447021484,-0.071533016860485,0.6296849846839905,0.5827948451042175,-0.0671240910887718,0.6517201066017151,0.5888385772705078,-0.0585658214986324,0.7244313359260559,0.5061654448509216,-0.056255929172039,0.6717414855957031,0.5275431871414185,-0.0734991282224655,0.6682773232460022,0.5824859738349915,-0.070707194507122,0.6878945827484131,0.5853776335716248,-0.0658327862620353
A,0.1994567811489105,0.6575936079025269,2.946004551418468e-09,0.2757026255130768,0.6261380910873413,-0.0047198180109262,0.3445374369621277,0.529239296913147,-0.0159271005541086,0.3892184495925903,0.4505456387996673,-0.0318072848021984,0.4302340745925903,0.3995581865310669,-0.0440095663070678,0.2898624837398529,0.4410684406757355,0.0034049532841891,0.3263623118400574,0.4211827218532562,-0.0066598793491721,0.3037592768669128,0.503243088722229,-0.0012019911082461,0.2885857820510864,0.5143927931785583,7.728526543360204e-05,0.2458900064229965,0.432467371225357,-0.0133187575265765,0.2889775335788727,0.4184145629405975,-0.039424393326044,0.2721521854400635,0.5132355093955994,-0.0365722328424453,0.2542046308517456,0.5143237113952637,-0.0268182698637247,0.2038937956094741,0.436376690864563,-0.0321579203009605,0.2441223710775375,0.4229867458343506,-0.0565917864441871,0.2367538064718246,0.5117073059082031,-0.0464679151773452,0.2171092182397842,0.5163684487342834,-0.0317682400345802,0.1634470522403717,0.4432446360588074,-0.0517946481704711,0.2016220539808273,0.4337678849697113,-0.0568719692528247,0.2034093737602234,0.4984164535999298,-0.0466201305389404,0.1851040422916412,0.5026003122329712,-0.0359273515641689,0.6560567021369934,0.7304338216781616,-1.0575054609773817e-08,0.5782744884490967,0.6649730205535889,-0.0242685228586196,0.5332211852073669,0.5607454180717468,-0.0397021993994712,0.5081703662872314,0.4808670580387115,-0.0556628331542015,0.4756771922111511,0.4216029644012451,-0.066042922437191,0.6067997813224792,0.449218600988388,-0.0116299614310264,0.5468144416809082,0.4588900804519653,-0.0345375873148441,0.5582051277160645,0.5402608513832092,-0.0413716398179531,0.5817477703094482,0.5672546029090881,-0.0459980517625808,0.6498997211456299,0.4488702714443207,-0.0214988477528095,0.5815566778182983,0.4799991548061371,-0.0569607242941856,0.5921947956085205,0.5698224306106567,-0.0629485622048378,0.6165727376937866,0.5777389407157898,-0.0620268397033214,0.6867387890815735,0.4712657034397125,-0.0370923615992069,0.624329686164856,0.5015981197357178,-0.0717692300677299,0.6285507678985596,0.5806966423988342,-0.067577064037323,0.650676965713501,0.5873717665672302,-0.0592648163437843,0.7229399085044861,0.5044341683387756,-0.056488424539566,0.6704111099243164,0.5250179767608643,-0.0736596435308456,0.6668368577957153,0.57942795753479,-0.0707659348845481,0.6861732602119446,0.5829471349716187,-0.0659414827823638
A,0.2042473554611206,0.6586539149284363,3.0675249007572347e-09,0.2784419655799866,0.6260792016983032,-0.0042571015655994,0.345926284790039,0.5278377532958984,-0.0160038750618696,0.389654129743576,0.4491727352142334,-0.0327277071774005,0.4308553338050842,0.3972371816635132,-0.0459777042269706,0.2900462746620178,0.4390603303909302,0.0030196169391274,0.3264334499835968,0.4197063148021698,-0.0080692572519183,0.3053220510482788,0.5018691420555115,-0.0027352897450327,0.2888891696929931,0.5153104662895203,-0.0012267051497474,0.2466664612293243,0.4328538775444031,-0.0144199039787054,0.289216548204422,0.4157378375530243,-0.0413845665752887,0.2737169861793518,0.5121026635169983,-0.0380109101533889,0.2547455132007599,0.5157302021980286,-0.0275760497897863,0.2047000378370285,0.4383208155632019,-0.0341970287263393,0.2448806911706924,0.4218997657299042,-0.0599582977592945,0.2386389374732971,0.5128469467163086,-0.0491450875997543,0.2184347063302993,0.519696056842804,-0.0336486659944057,0.163238912820816,0.4460737705230713,-0.0547507889568805,0.2015692889690399,0.4331539571285248,-0.0616072081029415,0.2041750252246856,0.4993124902248382,-0.0512163043022155,0.185758039355278,0.5046067237854004,-0.0400405153632164,0.6518471837043762,0.7266305088996887,-1.1638832120297591e-08,0.5770220756530762,0.6627967357635498,-0.0260079465806484,0.5319426655769348,0.560742974281311,-0.0423979945480823,0.5073838233947754,0.4810202121734619,-0.058936309069395,0.4783433079719543,0.4199510812759399,-0.0697860717773437,0.6068889498710632,0.4471309185028076,-0.0134836956858634,0.5458666682243347,0.4557774662971496,-0.0367856062948703,0.5561716556549072,0.5364134907722473,-0.0435338914394378,0.5798861980438232,0.5645599961280823,-0.0479389168322086,0.6493293642997742,0.4471906721591949,-0.02227433770895,0.5805200338363647,0.4772422611713409,-0.0585146062076091,0.5892175436019897,0.5667303204536438,-0.0645393803715705,0.6135600209236145,0.5754440426826477,-0.0632130280137062,0.6851500868797302,0.4697814583778381,-0.0368589088320732,0.6219692230224609,0.4992594718933105,-0.0725254565477371,0.6242584586143494,0.5787338018417358,-0.068309761583805,0.6459712386131287,0.5857257843017578,-0.0595003478229045,0.7202866673469543,0.5038167238235474,-0.0552856959402561,0.6669008731842041,0.5232499837875366,-0.0735902860760688,0.661808431148529,0.5779529213905334,-0.0707218721508979,0.680286169052124,0.5825496912002563,-0.0654931962490081
A,0.2032973021268844,0.6600590944290161,3.1255542598529473e-09,0.2777218520641327,0.6262930631637573,-0.0061299013905227,0.346196174621582,0.5259696841239929,-0.0172235965728759,0.3908336758613586,0.444890022277832,-0.0328471958637237,0.4306592345237732,0.392393946647644,-0.0449109822511673,0.2887808084487915,0.4403925836086273,0.004879645537585,0.3222891986370086,0.4210887849330902,-0.0051325084641575,0.3016649484634399,0.502216637134552,9.69563698163256e-05,0.286874383687973,0.5127318501472473,0.0013185848947614,0.2451305389404297,0.4341713488101959,-0.0111008388921618,0.2848251760005951,0.4177360832691192,-0.0371555276215076,0.2700416147708893,0.5125094056129456,-0.0346438474953174,0.2528296113014221,0.5137402415275574,-0.0248879138380289,0.2031752914190292,0.4394226968288421,-0.0296385418623685,0.2409034073352813,0.4231068193912506,-0.0548272095620632,0.2353454679250717,0.5126112699508667,-0.0451665446162223,0.2165805995464325,0.51795494556427,-0.0303136073052883,0.162147969007492,0.4472211003303528,-0.0491154640913009,0.1981644034385681,0.4330078959465027,-0.0551499277353286,0.2014854848384857,0.4982655644416809,-0.0452766977250576,0.1841659843921661,0.5036678314208984,-0.0344696678221225,0.6511558890342712,0.724107563495636,-9.89834880726903e-09,0.574436366558075,0.6626988649368286,-0.0290239639580249,0.5284294486045837,0.556887686252594,-0.0446199811995029,0.5043075084686279,0.4746393263339996,-0.059584092348814,0.4729539155960083,0.4147244095802307,-0.0686765164136886,0.6008940935134888,0.4469019174575805,-0.0137977637350559,0.5436400175094604,0.4513991773128509,-0.0370594076812267,0.55526202917099,0.5331295132637024,-0.0430510938167572,0.5785042643547058,0.5615202188491821,-0.0467746183276176,0.6440149545669556,0.4469786286354065,-0.0208332743495702,0.5784797668457031,0.4730094075202942,-0.0563472174108028,0.588295578956604,0.5646495819091797,-0.0615372657775878,0.6115204691886902,0.5717247724533081,-0.0593149363994598,0.6803796291351318,0.4691101312637329,-0.034363780170679,0.6209936738014221,0.4952069520950317,-0.0699698701500892,0.6244070529937744,0.5748355984687805,-0.0662145689129829,0.6452577710151672,0.5801277160644531,-0.0572608634829521,0.7161397337913513,0.5012895464897156,-0.0520016588270664,0.6664033532142639,0.5190179347991943,-0.0703839808702468,0.6632243990898132,0.5732622742652893,-0.0684212371706962,0.6822075843811035,0.5752803087234497,-0.0634997189044952
A,0.2036595642566681,0.6597402095794678,3.203563636589024e-09,0.2774556577205658,0.6267314553260803,-0.0081709241494536,0.3446108996868133,0.528167724609375,-0.0202170331031084,0.3886397778987884,0.4489080607891083,-0.0361620262265205,0.4270370900630951,0.3970013260841369,-0.0483286529779434,0.2886413633823395,0.4403251111507416,0.001607361016795,0.3217539191246032,0.4163033366203308,-0.0093465475365519,0.3033808171749115,0.4967263340950012,-0.0042468341998755,0.2891959249973297,0.5082740187644958,-0.002884499495849,0.2453533858060836,0.4354888498783111,-0.0133529854938387,0.2843407392501831,0.4141224324703216,-0.0393989160656929,0.2720412909984588,0.508934736251831,-0.036397248506546,0.2553465366363525,0.5105606913566589,-0.0262683108448982,0.2031003087759018,0.441562294960022,-0.0310722421854734,0.2404451221227646,0.4214786291122436,-0.0562934763729572,0.2362306416034698,0.5104107856750488,-0.0464319661259651,0.2178126722574234,0.5155819654464722,-0.0315576717257499,0.1615205109119415,0.4487615823745727,-0.0499005354940891,0.19765704870224,0.4334808588027954,-0.0564108416438102,0.2014361917972564,0.4987815618515014,-0.0465920083224773,0.1842256188392639,0.5042116641998291,-0.0357809588313102,0.6488500833511353,0.7195131182670593,-1.1322040194272633e-08,0.5743265151977539,0.6592257022857666,-0.0282351654022932,0.5320154428482056,0.5599698424339294,-0.0420775711536407,0.5126919746398926,0.4812391698360443,-0.0553880371153354,0.4880912601947784,0.4223306179046631,-0.0627844929695129,0.6011257767677307,0.4414390921592712,-0.0076681901700794,0.545095682144165,0.4469487071037292,-0.0291657578200101,0.555638313293457,0.5277979373931885,-0.0347806513309478,0.5781495571136475,0.5523719191551208,-0.0383641570806503,0.6435873508453369,0.4413012266159057,-0.0146573977544903,0.577908456325531,0.4661259949207306,-0.049084436148405,0.5875929594039917,0.5589854717254639,-0.0544754937291145,0.6118450164794922,0.5634321570396423,-0.0518175326287746,0.6793268322944641,0.4635736048221588,-0.0284355301409959,0.620191752910614,0.4869859218597412,-0.0640956088900566,0.622644305229187,0.5692235827445984,-0.0605745203793048,0.6446150541305542,0.5734899640083313,-0.0512607358396053,0.7151901721954346,0.4961338639259338,-0.0461624227464199,0.665300190448761,0.513006865978241,-0.0649369731545448,0.6611928939819336,0.5678691864013672,-0.0630967617034912,0.6807574033737183,0.5682554244995117,-0.0579161420464515
A,0.2028819471597671,0.6586937308311462,3.259185366033534e-09,0.2759563326835632,0.6263085007667542,-0.0076255514286458,0.3418851494789123,0.5315688848495483,-0.0201271884143352,0.3836817741394043,0.4531521797180176,-0.0367730632424354,0.4158995151519775,0.3992052972316742,-0.0495461411774158,0.2853164970874786,0.4378708600997925,0.0029110545292496,0.3183823823928833,0.4139066934585571,-0.0092637659981846,0.3017490208148956,0.4937192499637604,-0.0055405772291123,0.2878775298595428,0.506892740726471,-0.0050406483933329,0.2433891594409942,0.4337847530841827,-0.0130326738581061,0.2815028727054596,0.4122630357742309,-0.0407319702208042,0.2694060504436493,0.5077635049819946,-0.0391233637928962,0.2533658742904663,0.5108165144920349,-0.0297556165605783,0.201541468501091,0.4402114152908325,-0.0318720936775207,0.2384961694478988,0.4182261228561401,-0.0585535205900669,0.2342907488346099,0.5086799263954163,-0.0491879135370254,0.2165995985269546,0.5166690349578857,-0.0344271250069141,0.1595214158296585,0.4483709037303924,-0.0518898367881774,0.1952388882637024,0.4309907555580139,-0.0591347850859165,0.1993768960237503,0.4962493777275085,-0.0494292676448822,0.1833550333976745,0.5031619668006897,-0.0386812314391136,0.6414772272109985,0.711780309677124,-1.1211686690160151e-08,0.5679865479469299,0.6494338512420654,-0.0269354190677404,0.5238970518112183,0.547174870967865,-0.0424668826162815,0.4988402724266052,0.4690286815166473,-0.0581273324787616,0.4678400158882141,0.4104886054992676,-0.0679128766059875,0.6015588045120239,0.4371022582054138,-0.0102346623316407,0.5421969890594482,0.4403694272041321,-0.033462043851614,0.550886869430542,0.5217835307121277,-0.0393605269491672,0.5729447603225708,0.5499334931373596,-0.0429580323398113,0.6433925628662109,0.4374483823776245,-0.0187518689781427,0.5729227066040039,0.4615919589996338,-0.0546397008001804,0.5810410976409912,0.5544722080230713,-0.059766300022602,0.6054021716117859,0.5617984533309937,-0.0570410527288913,0.6780955791473389,0.4602411985397339,-0.0339036919176578,0.6123387217521667,0.4860300123691559,-0.0697989612817764,0.6151886582374573,0.5670672655105591,-0.0658779442310333,0.6377667784690857,0.5719950795173645,-0.0565173141658306,0.7120952606201172,0.4934866428375244,-0.0530094504356384,0.6559984683990479,0.5130480527877808,-0.071534052491188,0.6532256603240967,0.5671870708465576,-0.0694638863205909,0.6749363541603088,0.5677873492240906,-0.0642856508493423
A,0.2023383378982544,0.6574453115463257,3.301904527575061e-09,0.2751586139202118,0.6262016296386719,-0.0058817192912101,0.341275006532669,0.5293707847595215,-0.0173195265233516,0.3830735981464386,0.4503420293331146,-0.0332772061228752,0.4192464053630829,0.3976607620716095,-0.0454383380711078,0.2874097228050232,0.4417600929737091,0.0036249770782887,0.319951057434082,0.4120836853981018,-0.0073395469225943,0.3014230728149414,0.4933419227600097,-0.0022425986826419,0.2876505851745605,0.5062745809555054,-0.000839828629978,0.2440861165523529,0.4366120994091034,-0.0126947900280356,0.2817630171775818,0.4098283648490906,-0.0397027395665645,0.269111305475235,0.5060571432113647,-0.0370985157787799,0.2532866597175598,0.5084927082061768,-0.0267214272171258,0.2021339237689972,0.4417120218276977,-0.0316505581140518,0.2375568449497223,0.4177266657352447,-0.0567601509392261,0.2333314716815948,0.5084059238433838,-0.0465218238532543,0.2155430018901825,0.5151917934417725,-0.0312147811055183,0.160491332411766,0.4480799734592438,-0.0516603998839855,0.1952360719442367,0.4290906190872192,-0.0573528073728084,0.1983408331871032,0.4944726824760437,-0.0471561811864376,0.1812436580657959,0.5005556344985962,-0.0361434556543827,0.6411929726600647,0.7149541974067688,-1.0079574508381484e-08,0.5661343932151794,0.6533721685409546,-0.0276471283286809,0.5227257013320923,0.5527146458625793,-0.0425754263997077,0.500618577003479,0.4742055535316467,-0.0572357475757598,0.4741176962852478,0.4150342345237732,-0.0659106969833374,0.5964685082435608,0.4384287595748901,-0.0102845644578337,0.534915566444397,0.4395831227302551,-0.0321482680737972,0.546688437461853,0.5211725234985352,-0.0373333767056465,0.5715949535369873,0.5481582283973694,-0.0409053079783916,0.6385502219200134,0.4381775856018066,-0.0182846039533615,0.5667409300804138,0.4587084650993347,-0.0518401600420475,0.578289806842804,0.5522481203079224,-0.0559606924653053,0.6046047806739807,0.5576341152191162,-0.0533904619514942,0.6730787754058838,0.4589769244194031,-0.0330047346651554,0.6075647473335266,0.4819420874118805,-0.0677042976021766,0.6132726669311523,0.5646528601646423,-0.0636657178401947,0.6373928785324097,0.5679768323898315,-0.0550044178962707,0.707227349281311,0.4896198809146881,-0.0517589040100574,0.6508466005325317,0.5070967078208923,-0.0700908228754997,0.6502366662025452,0.5634613633155823,-0.0682474672794342,0.6725866198539734,0.5639686584472656,-0.0636152252554893
A,0.2016227096319198,0.6554568409919739,3.445026486303959e-09,0.2743591368198395,0.623654842376709,-0.0061080730520188,0.340128630399704,0.5254565477371216,-0.0170181281864643,0.3826989233493805,0.4470407962799072,-0.03231056407094,0.4217186570167541,0.3969913721084595,-0.0440198369324207,0.2854703962802887,0.4423384666442871,0.0037661138921976,0.3175157010555267,0.4118604362010956,-0.00635058991611,0.2999927401542663,0.4933248162269592,-0.000333225558279,0.2862828969955444,0.5080201029777527,0.0018072017701342,0.2419984191656112,0.4382397830486297,-0.0117616606876254,0.2786951959133148,0.4088336229324341,-0.0379493534564971,0.2666386067867279,0.5050088763237,-0.0350252836942672,0.2509070336818695,0.5098939538002014,-0.0243270378559827,0.2000279426574707,0.4440619945526123,-0.0298992600291967,0.2347034811973571,0.4181258082389831,-0.0545973517000675,0.2311767339706421,0.5086740255355835,-0.0446163862943649,0.2135961055755615,0.5174222588539124,-0.0292811598628759,0.1583894789218902,0.4510784149169922,-0.0489885099232196,0.1926093697547912,0.4296898245811462,-0.0548161417245864,0.196190670132637,0.494218111038208,-0.0449099950492382,0.1795368045568466,0.501048743724823,-0.0339457988739013,0.6323401927947998,0.7081618309020996,-1.124364334970096e-08,0.5601747035980225,0.6469005942344666,-0.025792283937335,0.5171210169792175,0.5453611612319946,-0.0410228818655014,0.4932579100131988,0.4675836861133575,-0.0563676692545414,0.4636878967285156,0.4095028936862945,-0.065912015736103,0.5943858027458191,0.4359584450721741,-0.0111562805250287,0.5326473712921143,0.4373470246791839,-0.0335423201322555,0.5413288474082947,0.5177763104438782,-0.0386620461940765,0.5639400482177734,0.5478057861328125,-0.0418092273175716,0.6354432702064514,0.4356039762496948,-0.0198132507503032,0.5628565549850464,0.4582129120826721,-0.0538802631199359,0.571867823600769,0.5498617887496948,-0.0580033808946609,0.5968446731567383,0.5581849217414856,-0.055193193256855,0.6690605282783508,0.4568584561347961,-0.0348197445273399,0.6016498804092407,0.4817261695861816,-0.0690072923898696,0.6061002612113953,0.5624223351478577,-0.064598299562931,0.6288678050041199,0.5678470730781555,-0.0555842630565166,0.7023190259933472,0.4887963533401489,-0.0536565370857715,0.6447131037712097,0.5059869289398193,-0.0713974088430404,0.6433982849121094,0.5603753328323364,-0.0690553784370422,0.6649940013885498,0.5621576309204102,-0.0639972686767578
