label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
A,0.14793315529823303,0.682051420211792,-3.132632855340489e-07,0.20774295926094055,0.6721296310424805,-0.03699375316500664,0.2681596875190735,0.5911018252372742,-0.04608994722366333,0.3050379455089569,0.5180032849311829,-0.04925544187426567,0.344321072101593,0.48605626821517944,-0.04404427111148834,0.2506740093231201,0.5235451459884644,-0.01584435999393463,0.2486119568347931,0.48219043016433716,-0.04293939843773842,0.22759801149368286,0.5455636382102966,-0.04969589039683342,0.22628429532051086,0.5654016137123108,-0.04949057102203369,0.21090544760227203,0.5088822841644287,-0.005776711739599705,0.2080637812614441,0.4729748070240021,-0.03463326022028923,0.19367548823356628,0.5520723462104797,-0.030677730217576027,0.2006053328514099,0.5610213279724121,-0.019486531615257263,0.1736631989479065,0.503402054309845,-0.003190612653270364,0.16832825541496277,0.47631508111953735,-0.033329077064991,0.16218605637550354,0.5460742712020874,-0.017816755920648575,0.17195236682891846,0.5516591668128967,0.000927244545891881,0.13868409395217896,0.5008568167686462,-0.00387157523073256,0.13514244556427002,0.48193180561065674,-0.01847766526043415,0.13463090360164642,0.5303775072097778,-0.006188167259097099,0.14032088220119476,0.5392911434173584,0.008065471425652504
A,0.5037312507629395,0.7880347967147827,-5.617262672785728e-07,0.46106067299842834,0.7206212878227234,-0.031153345480561256,0.4419701099395752,0.6063488721847534,-0.03701525926589966,0.4261416792869568,0.5312106013298035,-0.0403544157743454,0.3964105248451233,0.49294063448905945,-0.03770777955651283,0.4945761263370514,0.5577243566513062,-0.0011296190787106752,0.5014175772666931,0.5530686378479004,-0.027269311249256134,0.49156782031059265,0.6181325316429138,-0.0401487872004509,0.4900239408016205,0.6258566379547119,-0.04756104573607445,0.5377418398857117,0.5690205693244934,0.0031867269426584244,0.5359629392623901,0.5827071070671082,-0.025952063500881195,0.5153905153274536,0.6517247557640076,-0.031416360288858414,0.5152943730354309,0.6466460824012756,-0.02936452627182007,0.5724804997444153,0.5981614589691162,0.00036361717502586544,0.567528486251831,0.6219207644462585,-0.030553162097930908,0.5419963598251343,0.6781161427497864,-0.022836046293377876,0.5389057993888855,0.6719257831573486,-0.011297802440822124,0.5989921689033508,0.6308068633079529,-0.005838009063154459,0.59221351146698,0.6529299020767212,-0.021902509033679962,0.5686054229736328,0.6900433301925659,-0.016164856031537056,0.5637362003326416,0.6857714653015137,-0.008692700415849686
A,0.14710234105587006,0.6813931465148926,-3.267523425165564e-07,0.20747622847557068,0.6720131039619446,-0.036321479827165604,0.2676919400691986,0.5926944017410278,-0.045006122440099716,0.30400651693344116,0.5195386409759521,-0.04800659790635109,0.3430534303188324,0.48693540692329407,-0.042744044214487076,0.25194835662841797,0.5257959365844727,-0.014560092240571976,0.24874469637870789,0.4827156662940979,-0.04239004850387573,0.22638989984989166,0.5447102785110474,-0.049788691103458405,0.22533537447452545,0.5663243532180786,-0.04975726827979088,0.21206265687942505,0.510886549949646,-0.005092152860015631,0.20875906944274902,0.4729950726032257,-0.03472830355167389,0.19330191612243652,0.5507982969284058,-0.030953004956245422,0.20047758519649506,0.5625114440917969,-0.019467055797576904,0.17446491122245789,0.5048056840896606,-0.003299943869933486,0.169200599193573,0.47549140453338623,-0.03423566743731499,0.16206616163253784,0.5447048544883728,-0.019004231318831444,0.17190653085708618,0.5525047779083252,-2.937439603556413e-06,0.13888490200042725,0.5023698806762695,-0.004757448099553585,0.13595302402973175,0.4818762540817261,-0.02004065364599228,0.13534317910671234,0.5305008888244629,-0.008133923634886742,0.1416567713022232,0.5407732129096985,0.0061246431432664394
A,0.504199206829071,0.7879096269607544,-5.610550601886644e-07,0.46214333176612854,0.7209609150886536,-0.030652808025479317,0.4427587687969208,0.6063014268875122,-0.03659571334719658,0.42589426040649414,0.531738817691803,-0.040197234600782394,0.395845890045166,0.4934011697769165,-0.037700068205595016,0.49651187658309937,0.5569310188293457,-0.0006773229106329381,0.5003731846809387,0.5524301528930664,-0.027331743389368057,0.49096763134002686,0.6184931993484497,-0.04068651422858238,0.49101489782333374,0.625422477722168,-0.048494063317775726,0.5393534898757935,0.5679639577865601,0.003115294734016061,0.5350683927536011,0.5818384885787964,-0.026618342846632004,0.5146877765655518,0.6512736678123474,-0.032107189297676086,0.5160961747169495,0.64581298828125,-0.030032414942979813,0.5736668705940247,0.5976064205169678,-0.0002663582272361964,0.5666516423225403,0.6214362978935242,-0.03104495070874691,0.5411365628242493,0.6774563193321228,-0.02270738035440445,0.5394426584243774,0.6705188155174255,-0.010910852812230587,0.5996271967887878,0.6305127143859863,-0.007111600134521723,0.5910844802856445,0.6540324091911316,-0.02272607758641243,0.5673618316650391,0.690578043460846,-0.01677343063056469,0.5637070536613464,0.6851460933685303,-0.009332974441349506
A,0.14816385507583618,0.6847509145736694,-3.192688211584027e-07,0.20715004205703735,0.6752490401268005,-0.037403006106615067,0.2674700915813446,0.5933868288993835,-0.046121176332235336,0.3034158945083618,0.5189394950866699,-0.048601433634757996,0.34187930822372437,0.4857531189918518,-0.04247148707509041,0.25137990713119507,0.525744616985321,-0.015939194709062576,0.2481149137020111,0.48416438698768616,-0.0438239760696888,0.22595441341400146,0.5473935604095459,-0.0510886050760746,0.22510649263858795,0.5681838393211365,-0.05102582275867462,0.2114289253950119,0.5114431381225586,-0.005748323164880276,0.2081345170736313,0.4745464324951172,-0.03485484421253204,0.1928289234638214,0.5527492761611938,-0.03080272115767002,0.20032808184623718,0.5626398324966431,-0.0194406621158123,0.17407290637493134,0.5061436295509338,-0.0032708346843719482,0.16878919303417206,0.4778274893760681,-0.03339341655373573,0.1621095985174179,0.5468326807022095,-0.017734307795763016,0.17265257239341736,0.552383303642273,0.0010652851779013872,0.13905781507492065,0.5044127106666565,-0.004166954196989536,0.13539834320545197,0.4853430986404419,-0.01862967386841774,0.13451871275901794,0.533672571182251,-0.006344460416585207,0.14082345366477966,0.5422476530075073,0.00783124566078186
A,0.5040985345840454,0.7892739772796631,-5.655458039655059e-07,0.4617847502231598,0.7213131785392761,-0.030880894511938095,0.4429304301738739,0.6059049367904663,-0.03706051781773567,0.4263220429420471,0.5327615141868591,-0.040613532066345215,0.3950444459915161,0.49406522512435913,-0.03809881955385208,0.4955751895904541,0.5560899376869202,-0.0028704169671982527,0.49923449754714966,0.5575554966926575,-0.028916820883750916,0.48997145891189575,0.6240822672843933,-0.04207955673336983,0.49062591791152954,0.6284697651863098,-0.0503893606364727,0.5397568941116333,0.5655643343925476,0.000965582556091249,0.5341717600822449,0.5871031880378723,-0.028508776798844337,0.513474702835083,0.6553284525871277,-0.034425459802150726,0.515270471572876,0.6474387645721436,-0.033193912357091904,0.5746310353279114,0.5954870581626892,-0.002002075081691146,0.5658358335494995,0.6246984004974365,-0.03186619281768799,0.540678083896637,0.6797290444374084,-0.02346750721335411,0.5398604273796082,0.6706340312957764,-0.012385834008455276,0.6004382371902466,0.6285915374755859,-0.008535018190741539,0.590114951133728,0.658440887928009,-0.023908888921141624,0.5666019916534424,0.694479763507843,-0.01827341318130493,0.5637830495834351,0.6872537732124329,-0.011455465108156204
A,0.14837470650672913,0.680539071559906,-3.265087684667378e-07,0.20802737772464752,0.6712595224380493,-0.03585685417056084,0.267744243144989,0.5918952822685242,-0.044757403433322906,0.3041500151157379,0.5188884139060974,-0.04794422164559364,0.3434857726097107,0.4867819547653198,-0.04292245954275131,0.2512747347354889,0.5264883041381836,-0.016254661604762077,0.24857354164123535,0.4840644598007202,-0.044248271733522415,0.22657586634159088,0.5470201969146729,-0.05145300552248955,0.2256363034248352,0.5679931640625,-0.05142708495259285,0.2119213193655014,0.5122330188751221,-0.007124286610633135,0.2083207219839096,0.4752313494682312,-0.03687706217169762,0.19374211132526398,0.5529574751853943,-0.0328545905649662,0.20119711756706238,0.5639097094535828,-0.021555280312895775,0.17464679479599,0.5063866376876831,-0.005451089236885309,0.16964119672775269,0.47742825746536255,-0.03641179949045181,0.16287483274936676,0.5470901727676392,-0.020509496331214905,0.1728941798210144,0.5543228387832642,-0.0013483844231814146,0.139175683259964,0.5038678646087646,-0.006961283273994923,0.13653941452503204,0.48419976234436035,-0.022195149213075638,0.13571107387542725,0.5336145162582397,-0.009814421646296978,0.14169161021709442,0.5438647270202637,0.00458018621429801
A,0.5041506290435791,0.790225625038147,-5.739470907428768e-07,0.46141284704208374,0.7224587202072144,-0.03084586374461651,0.44187650084495544,0.6061894297599792,-0.036475203931331635,0.4254273474216461,0.5326094627380371,-0.03930876776576042,0.3944796323776245,0.494514524936676,-0.03612375631928444,0.49395373463630676,0.553511381149292,-0.0025002555921673775,0.4991590082645416,0.5608353018760681,-0.028467614203691483,0.48983702063560486,0.6256228685379028,-0.041885215789079666,0.49036142230033875,0.6290872097015381,-0.05028984695672989,0.5382052659988403,0.5631800293922424,0.0014417798956856132,0.5336558818817139,0.5909027457237244,-0.027500515803694725,0.5131180882453918,0.6572763919830322,-0.03346141055226326,0.5153322815895081,0.6487323641777039,-0.03225964680314064,0.5734630227088928,0.5934365391731262,-0.0014564464800059795,0.5656176209449768,0.6289182901382446,-0.03118162415921688,0.5405147075653076,0.6821573972702026,-0.023571636527776718,0.5398744940757751,0.6720865964889526,-0.012960306368768215,0.599993884563446,0.627350926399231,-0.007937916554510593,0.5898606181144714,0.6608532071113586,-0.023652510717511177,0.5660823583602905,0.6964892148971558,-0.018695460632443428,0.5627185106277466,0.6891623139381409,-0.012194965034723282
A,0.14832475781440735,0.6824336647987366,-2.8958234565834573e-07,0.20692910254001617,0.671176552772522,-0.036976441740989685,0.26623550057411194,0.5926069021224976,-0.046854108572006226,0.304450124502182,0.5206578969955444,-0.05093466490507126,0.34362512826919556,0.488164484500885,-0.046801671385765076,0.2513144016265869,0.5254940390586853,-0.01671716943383217,0.2476487159729004,0.4860036373138428,-0.044180162250995636,0.22727929055690765,0.5484821796417236,-0.0513586699962616,0.22594387829303741,0.5666549801826477,-0.05169718712568283,0.2125435471534729,0.5107067823410034,-0.006968775764107704,0.20705580711364746,0.4772188365459442,-0.03595282509922981,0.19362647831439972,0.5544610619544983,-0.03239704668521881,0.20111913979053497,0.5612792372703552,-0.02197089232504368,0.17514550685882568,0.5051859617233276,-0.004667825531214476,0.1682719886302948,0.48084115982055664,-0.03497476503252983,0.16284242272377014,0.5496039390563965,-0.019620494917035103,0.17331452667713165,0.5537757277488708,-0.001373578212223947,0.13956895470619202,0.5027056336402893,-0.0056695034727454185,0.1355615258216858,0.4881332516670227,-0.020728083327412605,0.13512393832206726,0.5356895923614502,-0.008949174545705318,0.14127793908119202,0.5429056882858276,0.004725392442196608
A,0.5055567026138306,0.7907029390335083,-5.921384627072257e-07,0.4629985988140106,0.7238985896110535,-0.030243609100580215,0.4436919391155243,0.608786940574646,-0.03581330180168152,0.4271364212036133,0.5363776683807373,-0.038904882967472076,0.39604753255844116,0.49649280309677124,-0.03611750155687332,0.4981309771537781,0.5507857799530029,-0.001174661796540022,0.49832719564437866,0.5626103281974792,-0.027234671637415886,0.4902450740337372,0.6275687217712402,-0.041173290461301804,0.49266669154167175,0.629435658454895,-0.049798063933849335,0.5416818261146545,0.5600599646568298,0.002427498809993267,0.5328353047370911,0.5939449071884155,-0.02572561800479889,0.5133348107337952,0.6600401401519775,-0.031934257596731186,0.5165184140205383,0.6500000953674316,-0.031080959364771843,0.576356828212738,0.591274082660675,-0.0007792558171786368,0.5646288990974426,0.6317574977874756,-0.03001393750309944,0.5406774282455444,0.6845281720161438,-0.02256304770708084,0.5412439107894897,0.6738513708114624,-0.0121152987703681,0.602368950843811,0.6259592175483704,-0.0075635784305632114,0.5906664133071899,0.6617037057876587,-0.022941553965210915,0.5673272013664246,0.6971225142478943,-0.01766205206513405,0.5641488432884216,0.6902125477790833,-0.010747960768640041
A,0.1472586691379547,0.6803516149520874,-2.9519893018914445e-07,0.20590662956237793,0.6712698936462402,-0.037446897476911545,0.2660398483276367,0.5938458442687988,-0.04768484830856323,0.3038846254348755,0.5215401649475098,-0.05221933871507645,0.34272444248199463,0.488616406917572,-0.04863135889172554,0.25116676092147827,0.5248678922653198,-0.01664666272699833,0.24728620052337646,0.48583894968032837,-0.04518604278564453,0.2262236475944519,0.5483344197273254,-0.052709244191646576,0.22457098960876465,0.5681646466255188,-0.052915431559085846,0.21304230391979218,0.5093175768852234,-0.006881289184093475,0.207081601023674,0.4766956567764282,-0.037449613213539124,0.19331400096416473,0.5550453662872314,-0.033733196556568146,0.20105159282684326,0.5645293593406677,-0.022476721554994583,0.1759619116783142,0.5033364295959473,-0.004787666257470846,0.16799530386924744,0.4804743528366089,-0.03701411560177803,0.16259099543094635,0.5507393479347229,-0.021677225828170776,0.1734166145324707,0.5570891499519348,-0.0025973482988774776,0.14034874737262726,0.5010343194007874,-0.0059870402328670025,0.13555535674095154,0.4875014126300812,-0.02270806021988392,0.13536235690116882,0.5364576578140259,-0.011579162441194057,0.14242884516716003,0.5447512269020081,0.0021807756274938583
A,0.5061841011047363,0.790247917175293,-6.077499961065769e-07,0.462205171585083,0.7237547039985657,-0.031680911779403687,0.44328242540359497,0.6082150936126709,-0.03725426644086838,0.427091121673584,0.5345630645751953,-0.03977791965007782,0.39632532000541687,0.4940698742866516,-0.03632001578807831,0.4964503347873688,0.5479886531829834,-0.0024424991570413113,0.49924713373184204,0.5702874660491943,-0.02732720412313938,0.4895949363708496,0.6303572654724121,-0.04038277268409729,0.48997047543525696,0.6257138848304749,-0.048700738698244095,0.5403364896774292,0.5580848455429077,0.0019240976544097066,0.5337721109390259,0.6026789546012878,-0.024672191590070724,0.5131604075431824,0.6649967432022095,-0.03030117228627205,0.515396237373352,0.6495992541313171,-0.029507296159863472,0.5759382843971252,0.5898560881614685,-0.0005446203285828233,0.5658850073814392,0.6387656331062317,-0.0293889120221138,0.541103184223175,0.6888694167137146,-0.023002568632364273,0.5411807298660278,0.6747016906738281,-0.013586808927357197,0.6029727458953857,0.6259477734565735,-0.006677527911961079,0.5920475721359253,0.6665809750556946,-0.022962071001529694,0.568742573261261,0.7006802558898926,-0.01917855255305767,0.5655743479728699,0.6920252442359924,-0.013322784565389156
A,0.14661090075969696,0.6788906455039978,-2.8364499371491547e-07,0.20491982996463776,0.6691362857818604,-0.03742438554763794,0.26510733366012573,0.5925164222717285,-0.0476953499019146,0.30396348237991333,0.5208720564842224,-0.05234481766819954,0.342838317155838,0.48739683628082275,-0.04897629842162132,0.2522019147872925,0.5262705087661743,-0.016746168956160545,0.24783070385456085,0.4872104525566101,-0.045624151825904846,0.22652514278888702,0.5488130450248718,-0.053212929517030716,0.22495925426483154,0.5680837035179138,-0.05338084697723389,0.21461701393127441,0.5103335976600647,-0.006980230566114187,0.20732641220092773,0.4784809350967407,-0.038046400994062424,0.19309775531291962,0.5559492707252502,-0.03462307155132294,0.20150312781333923,0.5647932291030884,-0.023578675463795662,0.17741850018501282,0.5036303400993347,-0.004904592875391245,0.16832907497882843,0.48214858770370483,-0.03790438547730446,0.16221074759960175,0.5523455142974854,-0.02292240783572197,0.17368173599243164,0.5587689280509949,-0.003935421351343393,0.1413419544696808,0.500055193901062,-0.006085134577006102,0.1361369490623474,0.48834359645843506,-0.023528382182121277,0.1351345181465149,0.5379282832145691,-0.012782275676727295,0.14248105883598328,0.5466313362121582,0.0008257794543169439
